RIGHTS,val,11,11,11,10,10,7,10,10,10,9,10,11,11,11,10,10,10,11,10,11,11,11,10,10,10,11,10,8,7,10,11,9,9,10,8,10,7,10,10,8,10,8,11,10,8,10,11,7,11,9
RULES,test,10,10,10,10,11,10,10,9,8,10,10,11,11,9,11,8,11,11,11,7,9,9,9,10,9,9,11,11,5,7,9,10,10,11,11,8,11,10,8,9,8,9,9,10,11,10,7,10,10,11
RULES,train,12,10,8,9,11,11,11,10,8,9,11,8,10,10,11,9,9,10,10,9,7,8,11,9,12,9,9,8,10,10,9,9,11,9,7,11,10,11,9,9,11,5,10,8,7,9,10,10,11,8,10,7,10,11,8,11,8,9,10,11,9,9,9,11,12,8,11,10,10,7,10,10,8,11,9,10,10,7,11,8,8,10,10,8,9,9,11,11,10,9,8,8,10,10,9,10,11,12,10,10,9,11,9,9,12,9,11,8,9,9,11,11,10,10,10,10,10,11,10,10,7,9,11,11,10,9,9,11,9,7,10,9,10,9,6,10,12,10,8,9,10,8,11,11,8,10,9,9,8,10,11,8,11,8,11,11,10,9,10,9,10,11,11,8,10,10,10,7,9,9,9,11,8,8,10,8,9,9,7,12,10,9,9,11,11,11,9,8,10,10,11,11,10,8,10,9,11,10,11,10,9,9,11,9,7,9,9,7,11,8,9,9,8,8,9,9,10,10,10,10,7,7,11,9,9,8,10,9,8,9,11,8,9,8,11,11,10,10,9,9,9,9,8,10,8,9,10,9,9,11,12,7,10,11,11,10,10,9,12,10,9,8,9,9,7,9,10,10,9,8,11,7,9,8,6,11,11,9,10,11,11,7,8,8,8,7,9,10,11,9,10,11,10,8,8,11,9,9,11,10,7,9,11,9,10,10,11,10,9,8,6,9,10,8,10,9,9,9,9,11,11,9,9,7,10,7,7,10,10,9,10,10,11,11,6,9,8,8,11,7,8,8,9,11,9,8,11,11,8,9,10,11,9,9,11,10,9,7,8,10,9,10,8,12,9,10,11,9,8,10,9,10,9,10,7,10,9,10,11,8,8,9,10,9,11,8,9,10,8,10,9,11,7,10,9,8,9,9,10,11,9,11,9,10,10,10,10,10,9,9,9,9,8,11,11,7,9,9,9,11,11,8,9,11,8,10,8,10,8,10,9,8,9,9,10,11,10,11,10,11,9,9,10,9,7,8,9,11,10,10,10,9,10,11,9,9,11,7,9,8,9,10,8,11,8,8,10,8,11,10,10,10,11,11,11,12,8,10,10,10,7,9,9,10,9,11,11,9,10,7,10,9,10,10,10,9,10,9,9,10,8,9,9,9,9,9,11,10,9,9,10,9,10,11,10,9,7,9,12,9,11,8,10,9,8,10,10,9,10,10,10,11,9,8,9,9,10,9,8,7,9,8,10,7,9,11,11,10,11,11,11,11,9,11,11,9,9,8,10,11,11,10,7,9,9,10,11,6,9,10,10,10,10,10,9,9,11,10,9,7,11,11,9,10,10,10,7,8,8,12,10,8,9,9,9,10,8,11,10,11,9,8,9,11,10,9,8,8,10,10,9,11,10,9,9,9,10,11,10,10,8,5,11,7,10,11,9,11,8,6,8,7,10,10,7,8,11,9,10,9,10,11,10,10,10,10,8,11,10,10,12,9,6,10,9,10,11,10,9,8,10,7,10,9,10,10,9,8,10,11,8,9,6,9,11,9,9,11,7,7,7,11,10,10,9,9,10,11,9,10,9,10,11,9,11,9,10,9,9,10,8,8,10,11,8,10,9,11,11,11,10,10,8,10,10,10,11,10,9,9,9,10,11,9,8,11,10,10,8,10,7,11,9,9,10,5,10,10,11,7,11,7,7,9,8,11,12,11,9,7,10,10,7,8,8,9,10,10,9,10,10,7,10,11,8,10,9,11,8,12,10,9,8,7,10,10,11,10,10,10,7,9,9,10,7,9,10,11,8,10,8,8,10,9,8,8,11,9,8,9,8,10,11,7,9,9,9,9,10,10,11,9,10,9,6,10,10,8,9,8,7,10,10,9,12,9,10,10,9,8,10,11,10,6,10,9,10,11,8,9,9,11,8,10,11,8,9,8,7,10,10,9,9,9,11,11,11,9,9,7,8,10,9,8,9,7,7,9,7,9,9,10,10,10,9,8,9,11,11,10
RULES,val,11,9,8,7,10,10,7,10,7,11,11,10,10,10,11,8,8,10,10,10,11,11,9,11,8,9,10,9,7,7,11,7,10,11,10,9,10,7,11,8,11,10,8,9,8,10,11,12,10,12
RUNNING,test,11,9,9,7,11,10,10,11,8,11,11,10,11,11,11,9,11,11,9,11,8,11,10,9,10,11,10,11,9,10,11,11,10,11,12,11,9,11,11,9,10,11,10,10,9,11,11,9,11,11
RUNNING,train,10,9,12,11,11,9,10,9,12,11,11,9,10,10,10,9,11,9,9,11,10,11,10,10,11,11,10,10,10,10,11,11,11,12,11,11,10,11,11,11,9,10,11,10,9,11,9,10,10,11,11,11,11,11,9,9,11,10,10,8,10,10,11,11,10,10,11,11,11,11,10,10,10,12,10,11,10,11,8,10,10,10,12,9,11,10,11,9,11,11,12,10,10,11,11,11,10,9,11,11,10,11,11,8,11,11,10,9,8,10,10,10,10,10,9,11,10,10,10,11,10,11,10,11,11,10,11,10,10,12,11,11,11,11,8,11,10,10,10,10,12,11,10,11,10,10,9,11,10,11,11,10,9,9,10,10,11,10,10,10,11,11,8,10,12,11,11,11,10,10,10,10,9,11,10,11,11,11,10,10,11,11,12,10,10,11,10,11,10,9,9,10,12,11,9,10,10,10,11,10,11,11,11,12,10,9,10,11,9,9,10,10,11,10,8,11,9,11,11,9,9,11,11,10,11,9,9,11,10,10,11,10,11,11,10,11,11,11,9,10,9,9,10,11,10,10,11,12,10,10,9,10,11,11,12,9,10,10,11,10,11,11,10,9,10,7,8,12,11,8,11,11,9,12,11,11,10,10,10,11,10,11,11,10,10,11,11,11,10,10,10,10,9,10,10,10,10,12,10,11,7,9,11,10,10,11,11,10,10,12,10,11,11,10,10,9,9,10,7,10,10,11,10,11,11,10,10,7,11,10,10,10,11,10,9,9,11,10,11,9,12,10,9,10,9,9,11,12,11,10,11,10,12,10,10,11,7,11,11,9,11,10,10,7,9,11,11,11,10,9,10,11,11,12,9,11,10,11,10,10,10,11,11,11,10,11,11,10,9,10,9,10,11,8,10,11,9,10,12,11,9,10,12,11,9,10,11,10,11,12,9,11,10,10,11,10,10,10,11,9,11,11,10,11,10,11,11,10,9,11,11,11,11,12,11,9,10,11,10,11,10,11,10,9,10,11,10,11,9,8,11,10,6,12,11,10,12,10,10,10,11,11,11,9,9,9,11,11,11,10,10,10,12,10,9,10,11,11,11,11,9,11,11,10,11,10,10,10,12,10,10,10,11,10,10,12,10,11,10,11,11,11,10,10,11,9,11,11,10,11,10,9,10,11,11,10,10,10,11,10,10,10,9,10,10,10,7,11,10,11,10,10,10,11,11,11,11,8,11,12,10,10,11,11,11,11,12,10,10,11,9,10,11,10,11,11,10,9,11,11,11,11,11,11,11,11,11,12,10,11,10,10,11,12,10,11,11,10,10,9,11,10,12,8,12,12,11,12,10,10,11,12,11,11,11,10,11,12,9,10,10,10,11,11,9,10,11,11,11,10,11,11,10,11,11,11,9,9,10,10,11,11,9,11,11,7,9,7,10,11,10,11,10,9,8,10,10,9,11,11,10,11,10,11,11,9,11,11,10,10,10,10,10,11,10,10,10,10,10,10,11,11,9,10,10,12,10,10,10,10,10,11,12,10,10,10,11,8,9,11,10,11,11,11,11,11,12,9,8,10,9,10,10,8,11,11,10,8,10,10,10,8,11,8,11,11,10,11,10,11,10,7,12,11,11,10,11,11,10,10,10,8,10,11,7,10,12,11,11,9,11,11,11,11,11,8,11,9,10,11,11,11,10,10,9,7,11,10,11,12,11,8,11,11,8,9,11,10,10,11,10,11,11,10,10,11,11,11,11,12,9,11,11,12,11,10,11,9,10,11,10,12,11,9,12,10,11,11,11,9,11,12,12,10,11,11,11,10,8,11,11,10,10,11,11,11,9,7,11,11,11,11,11,11,11,10,11,10,8,10,11,9,11,9,10,11,11,9,11,10,10,10,9,11,11,11,10,11,8,10,10,10,11,9,11,11,11,11,12,8,8,10,11,11,11,8,10,10,9,6,8,10,12,11,10,10,12,10,5,10,11,10,10,10,12,9,11,9,11,12,10,11,10,11,10,11,11,8,12,11,11,10,9,10,10,8,11,10,10,10,9,9,9,9,12,10,11,9,11,11,9,9,8,10,11,11,11,11,10,11,11,11,11,11,10,11,11,10,10,11,11,10,8,11,10,10,11,11,11,10,10,9,10,10,10,9,11,9,11,11,11,12,11,11,10,10,11,9,10,10,12,9,8,11,11,11,12,11,8,10,9,9,11,10,11,11,11,10,11,12,11,11,11,9,10,10,10,9,10,10,9,8,8,11,11,10,11,10,10,9
RUNNING,val,11,10,11,9,11,9,7,11,12,11,9,10,9,11,10,12,9,10,11,8,9,10,11,9,11,10,11,11,11,9,10,9,11,11,8,8,11,9,10,10,9,11,9,11,12,9,11,11,11,10
RUSSIA,test,10,9,10,11,9,10,8,8,8,8,8,10,7,10,10,8,7,10,10,10,9,8,8,7,9,6,10,11,9,11,6,10,10,10,9,9,8,8,11,11,10,10,10,11,9,8,8,8,9,9
RUSSIA,train,8,9,9,9,11,11,8,10,9,11,9,9,8,9,11,10,9,9,8,6,8,10,9,8,10,8,11,11,9,9,9,10,9,9,9,10,7,10,10,10,9,9,8,11,10,11,7,11,9,8,10,7,8,7,8,10,11,8,10,6,10,9,10,10,7,11,10,9,9,7,9,10,9,9,11,8,9,9,10,8,11,9,11,10,10,7,10,8,11,10,9,10,8,10,9,9,8,9,10,11,9,10,10,8,9,8,10,8,10,10,10,10,10,7,9,9,9,9,10,10,10,8,8,10,8,9,8,11,7,9,10,7,9,9,10,8,8,9,11,8,5,9,8,10,11,10,8,9,11,10,10,10,9,11,8,8,10,9,10,10,6,7,10,9,10,10,9,10,8,9,10,10,8,8,10,10,9,10,7,10,8,7,7,10,8,9,11,10,11,11,10,9,8,9,10,9,8,9,10,10,9,10,8,10,8,10,9,10,12,9,9,10,10,8,10,9,7,8,9,9,11,10,9,11,10,9,8,10,9,9,9,10,8,10,7,9,6,10,10,9,9,10,10,7,9,11,10,10,11,7,9,7,11,11,9,10,7,8,9,10,8,11,10,9,9,11,10,10,10,10,9,8,7,10,6,8,8,11,7,10,9,9,9,10,7,7,10,10,10,10,8,9,9,9,10,11,9,9,10,9,10,11,8,8,11,9,10,10,10,8,10,10,7,8,9,10,7,8,9,10,10,8,11,9,10,11,10,9,10,7,11,8,7,11,9,7,10,8,8,9,9,11,9,8,9,11,8,10,10,8,10,8,8,10,8,9,10,11,8,7,10,10,10,11,11,10,9,11,7,10,10,8,6,7,10,8,11,10,10,9,10,9,10,7,8,11,8,8,8,10,10,7,10,11,8,9,10,9,6,8,10,8,9,10,10,8,9,10,9,9,10,10,11,9,10,8,11,9,8,9,11,7,11,7,9,9,9,9,5,7,9,11,9,10,9,11,10,8,7,10,9,11,9,8,9,9,8,8,6,8,10,7,9,9,10,10,10,8,6,11,10,10,10,7,10,8,8,9,9,10,8,10,10,9,9,10,10,9,10,10,11,11,10,9,10,10,11,10,10,6,9,10,7,11,11,8,8,10,11,9,8,9,9,11,11,10,11,10,11,9,9,11,10,10,11,8,10,8,10,8,10,8,10,7,10,10,11,10,9,10,9,11,9,11,10,8,9,9,11,10,9,8,10,8,10,7,8,7,9,10,8,9,10,9,9,10,8,9,7,9,10,9,10,9,10,6,8,8,9,8,8,10,8,9,7,9,11,11,11,10,9,10,8,10,11,10,9,10,7,10,7,10,10,9,8,8,8,11,10,8,11,11,10,10,9,11,9,9,6,8,9,9,10,11,10,11,10,9,6,9,9,10,11,9,10,9,7,10,8,10,5,10,11,9,9,10,9,10,10,7,8,9,11,11,7,7,9,8,10,8,10,8,11,10,11,10,11,10,10,11,11,11,8,10,10,11,10,10,7,10,9,10,11,10,10,8,10,8,7,6,9,9,10,9,10,10,11,9,8,9,10,10,10,9,10,8,10,10,9,10,9,11,10,7,8,9,9,10,8,10,9,9,11,11,9,8,11,11,8,10,11,9,8,10,9,8,10,8,10,9,8,8,9,8,10,11,8,7,7,7,11,9,10,11,10,7,8,9,10,8,10,9,9,8,11,9,10,10,11,8,10,10,10,10,10,10,7,11,10,10,10,9,10,9,10,8,6,10,7,7,11,10,7,10,10,10,7,8,7,10,8,8,11,9,10,10,11,9,10,11,10,9,9,11,7,8,9,10,9,10,9,11,10,9,10,10,10,9,10,9,9,10,9,9,8,11,10,10,10,9,9,11,9,10,10,11,10,10,9,8,9,10,11,11,11,10,8,10,10,11,10,10,10,8,8,7,9,8,9,9,10,8,9,10,10,9,11,9,6,8,11,10,11,11,8,9,9,8,10,9,8,10,9,9,9,11,7,9,10,9,10,10,9,8,8,10,9,9,11,8,10,10,10,10,6,8,8,10,10,8,10,7,8,11,10,10,11,9,10,9,11,9,8,10,9,10,9,9,9,10,8,11,9,7,10,6,7,9,10,9,8,9,11,9,9,9,8,8,8,9,8,8,9,8,9,10,11,9,11,10,8,9,9,10,9,9,10,10,8,10,10,8,8,9,10,10,9,10,9,9,10,8,10,10,8,8,9,7,11,9,10,8,9,10,9,10,10,10,8,10
RUSSIA,val,11,10,7,9,7,11,10,9,11,8,8,9,7,9,10,10,8,10,10,10,11,9,9,10,10,10,8,10,9,10,10,10,9,9,9,9,10,9,8,7,11,8,11,11,10,10,10,11,10,9
RUSSIAN,test,10,10,9,10,9,8,11,10,9,10,11,10,10,7,10,11,11,10,11,8,9,10,10,10,11,10,9,10,8,10,10,11,10,10,10,10,8,7,10,10,9,11,9,10,9,7,10,9,11,10
RUSSIAN,train,10,10,7,11,11,9,10,9,10,11,11,9,10,10,10,10,11,8,10,10,9,10,8,10,9,11,9,10,8,11,10,9,8,11,10,11,9,10,9,9,10,10,11,8,10,10,9,11,11,11,9,9,11,10,11,11,9,10,10,9,9,11,9,10,10,11,10,11,11,9,11,11,9,10,11,9,11,10,10,10,11,9,10,10,10,10,9,10,11,10,9,8,9,9,10,8,11,11,10,10,10,9,10,10,10,10,9,10,9,10,9,11,9,11,9,10,9,8,10,11,11,10,10,6,8,10,7,8,10,10,11,8,10,10,11,9,6,10,11,10,10,11,10,11,10,8,10,6,9,9,9,9,10,10,8,10,10,11,9,11,9,11,11,10,10,10,11,9,11,11,10,10,10,7,9,10,11,8,11,9,8,10,9,11,10,11,9,8,8,11,8,10,10,10,7,9,11,9,11,10,9,7,9,9,9,8,10,10,10,10,10,11,10,7,10,10,10,7,10,11,9,11,7,11,9,11,9,10,10,10,10,9,9,11,9,11,9,9,9,10,11,10,11,7,10,10,8,11,11,10,10,9,9,10,10,10,10,11,9,9,10,9,11,10,9,10,9,10,7,10,10,11,8,10,10,10,9,11,9,10,10,11,10,9,10,9,9,11,10,10,11,11,10,9,11,8,9,8,10,9,10,10,11,10,9,10,9,10,10,10,9,10,11,9,9,9,10,11,11,9,9,9,7,7,9,10,10,11,10,10,8,10,10,9,10,9,11,10,10,10,10,10,11,10,11,9,9,9,11,10,9,8,9,11,10,9,12,10,9,10,10,10,10,8,10,11,9,7,8,9,10,10,9,8,11,8,11,9,9,11,10,11,9,12,9,10,10,10,9,11,5,10,11,10,9,9,11,10,9,9,10,8,12,11,10,10,9,10,10,11,9,7,10,10,10,10,11,9,10,9,8,10,11,10,9,10,10,11,11,10,10,9,9,8,10,11,10,10,10,10,10,9,10,10,9,11,10,9,9,10,10,10,6,10,9,8,10,10,11,10,11,9,9,9,11,11,10,10,10,9,10,10,7,11,11,10,10,6,10,11,8,10,11,11,11,11,9,10,8,10,10,11,11,9,11,10,11,10,9,10,10,11,10,10,11,10,9,8,10,9,10,10,9,8,11,9,11,9,10,10,11,8,8,9,11,11,10,11,10,8,7,11,10,10,10,10,10,11,11,7,11,10,10,11,10,10,10,7,11,10,8,8,11,9,10,9,6,11,9,11,10,7,10,11,9,10,10,7,9,11,9,9,11,11,8,10,11,10,10,10,9,10,11,10,10,10,7,7,11,10,11,9,11,10,10,10,10,11,9,9,9,9,10,8,10,9,11,8,10,9,10,10,9,9,8,6,11,10,10,10,11,8,10,9,9,10,10,10,9,10,10,10,8,10,9,10,11,8,9,10,9,9,10,10,9,7,11,10,10,9,10,10,10,8,11,10,9,11,10,10,9,10,9,10,8,10,10,10,9,10,10,10,8,11,9,10,10,9,11,10,10,9,9,10,8,10,8,10,11,11,10,10,9,10,11,8,10,10,9,10,10,11,9,10,9,10,10,11,11,9,7,8,11,10,11,11,9,10,11,9,10,9,7,9,11,9,7,11,10,9,8,11,10,11,10,8,10,11,10,10,9,10,10,9,11,9,10,11,7,10,10,10,9,11,11,11,10,10,10,9,11,8,9,11,10,9,10,9,9,9,9,10,10,8,10,10,8,8,9,10,7,11,10,10,11,8,11,9,10,10,7,10,10,10,11,10,9,8,10,11,9,9,10,8,9,10,11,10,9,11,10,10,10,10,9,9,9,10,9,10,11,10,9,9,11,9,11,11,10,11,9,10,9,9,8,9,10,11,11,11,10,10,10,8,9,11,8,11,9,11,9,10,10,8,10,9,10,9,9,10,11,9,8,8,11,8,10,11,10,11,9,7,10,11,11,9,10,9,9,9,8,10,10,9,11,6,9,10,11,10,9,11,8,9,9,11,10,11,10,7,9,11,10,10,10,10,11,11,9,10,7,10,9,9,9,10,10,7,11,10,10,10,9,9,10,11,11,10,10,10,9,9,7,10,6,10,10,9,11,9,10,10,9,11,10,10,11,8,10,9,8,10,9,10,11,9,9,10,10,9,10,10,10,8,10,10,11,9,10,10,10,10,10,10,10,10,10,7,11,10,10,11,10,11,10,10,10,10,9,8,11,9,11,10,10,9,9,10,9,10
RUSSIAN,val,11,7,10,10,10,9,11,9,9,9,9,9,9,10,9,8,9,10,11,8,8,9,9,11,10,9,9,10,9,9,9,11,11,10,10,11,11,8,11,10,10,11,10,11,9,11,7,6,5,7
SAYING,test,9,9,10,11,10,8,9,9,10,9,10,11,11,8,11,12,11,7,11,9,11,9,10,11,8,11,10,10,11,12,8,9,9,10,10,8,10,10,7,12,9,12,10,11,10,10,12,9,7,11
SAYING,train,11,9,10,11,9,10,9,11,9,11,11,11,9,12,11,11,11,11,12,9,11,11,10,10,10,11,12,9,9,10,10,10,11,10,11,8,11,11,10,11,11,11,11,10,11,11,7,11,8,9,9,7,10,11,10,10,11,9,8,10,10,10,10,9,11,9,10,11,11,10,10,9,9,10,10,9,11,9,10,10,11,10,7,9,7,11,11,10,9,11,10,11,10,10,11,9,10,11,7,10,10,10,11,8,12,11,9,11,10,10,9,11,9,10,10,8,10,11,10,11,9,9,10,11,9,11,10,9,10,11,11,11,10,11,10,10,10,10,12,8,11,8,10,11,10,10,11,10,11,8,10,11,10,9,9,8,11,9,12,10,11,10,11,11,10,8,9,8,10,9,10,12,10,11,10,11,10,10,9,10,10,9,9,9,9,9,8,10,12,11,11,9,11,8,11,9,9,9,10,12,9,10,12,5,12,9,11,8,10,10,11,12,10,10,11,11,10,10,9,10,11,11,10,11,9,11,9,11,10,11,10,10,10,12,11,11,9,9,10,9,10,9,10,12,11,10,9,10,11,9,9,9,10,10,6,7,8,12,11,11,9,11,10,9,10,11,10,10,9,9,9,10,9,12,10,10,11,7,6,9,10,9,9,9,11,9,10,10,11,7,10,11,10,10,11,9,10,11,10,11,10,10,11,8,11,9,10,11,11,9,10,10,10,10,11,8,9,8,10,7,11,11,8,11,10,11,11,7,8,11,10,9,12,7,9,12,11,9,10,7,10,11,10,9,12,10,11,11,11,11,12,9,8,10,10,8,10,11,11,9,9,11,12,9,11,11,11,8,10,9,7,10,10,11,9,10,12,12,10,11,11,10,9,10,10,9,11,11,8,8,11,11,11,9,11,8,10,10,10,11,11,8,11,10,10,10,9,10,11,9,10,12,6,10,9,10,10,11,10,11,11,7,9,10,10,7,11,10,10,11,11,11,11,10,7,8,10,7,9,9,11,9,10,9,8,7,9,10,9,10,10,10,9,9,9,8,11,11,11,11,10,10,8,11,11,8,9,11,9,11,11,8,11,8,11,11,12,8,11,11,8,9,10,11,10,9,11,11,9,10,11,10,9,9,12,11,9,10,11,11,10,11,11,9,11,11,11,9,11,12,12,10,10,9,11,11,9,10,10,11,11,9,9,10,11,10,9,10,11,11,8,11,10,11,11,10,10,8,11,11,9,11,11,8,9,12,10,9,10,8,10,9,10,10,10,12,12,8,9,10,11,11,12,10,8,11,10,10,9,9,12,10,8,11,12,11,11,10,9,11,10,12,12,9,10,11,8,8,11,12,10,10,10,10,11,10,11,9,10,11,9,11,12,9,10,10,11,12,10,10,10,10,11,8,10,11,11,10,7,11,10,11,8,10,11,11,12,10,9,12,8,11,10,9,11,8,11,10,8,11,8,11,8,10,12,9,10,9,9,10,11,9,9,11,11,10,11,10,8,12,9,10,10,9,10,10,11,10,10,10,10,11,10,9,10,11,7,11,7,10,9,8,11,9,7,12,10,10,11,9,12,10,12,12,9,10,9,10,12,10,10,10,10,11,10,10,9,8,11,11,10,12,10,10,10,11,8,9,10,9,9,12,10,10,11,12,10,11,11,10,9,11,9,9,10,8,11,11,11,10,7,11,8,10,10,11,11,11,12,10,9,8,9,8,10,10,11,12,12,12,12,10,9,10,11,11,11,11,8,10,10,11,10,11,10,10,11,11,11,10,12,7,11,10,10,10,8,8,11,11,11,10,6,10,10,11,9,10,10,11,11,9,11,11,11,11,11,11,9,9,7,10,8,11,11,9,11,9,9,10,11,11,7,9,10,11,7,10,9,8,10,8,10,10,10,9,10,11,8,11,9,11,11,10,9,9,8,11,12,8,11,12,10,11,11,11,11,10,9,10,11,7,12,9,10,11,9,10,7,9,10,9,11,9,7,11,10,10,9,11,9,9,11,9,11,8,9,11,10,7,11,9,9,10,11,11,7,11,9,12,8,9,10,10,10,10,10,8,11,12,9,9,10,9,10,11,10,10,9,7,10,11,11,9,11,10,9,11,7,8,10,12,9,11,8,11,10,9,10,11,11,9,10,11,10,10,10,10,11,11,11,12,10,9,9,11,8,9,11,11,10,11,9,9,11,7,10,11,11,10,9,10,10,11,13,10,12,11,11,11,11,10,10,10,10,11,11,11,10,10,11,11,10,8,7,8,11,10,12,11
SAYING,val,11,11,12,10,10,10,11,10,10,11,9,10,8,11,10,10,11,9,10,10,11,8,11,9,10,9,10,12,8,7,10,6,10,9,10,11,11,10,12,11,8,11,10,10,11,11,9,9,9,10
SCHOOL,test,11,9,12,8,11,8,7,11,11,9,9,10,11,12,10,7,11,10,11,11,10,11,12,7,11,9,9,10,11,12,10,9,10,11,8,10,11,9,11,10,11,9,11,11,9,11,11,11,9,11
SCHOOL,train,10,9,10,11,11,10,11,10,12,10,10,11,11,10,9,9,10,10,10,8,10,11,11,9,10,10,11,10,9,10,11,10,9,9,9,8,10,10,10,9,5,12,10,7,7,11,10,11,8,10,9,9,11,9,9,11,9,10,10,9,9,9,10,8,9,10,10,10,11,10,9,10,9,11,12,9,10,7,11,11,7,11,12,11,11,10,10,9,11,11,10,10,9,10,10,12,11,11,10,10,11,11,12,11,11,10,12,11,10,9,7,9,7,10,8,10,7,10,11,11,11,11,12,10,10,11,10,8,11,11,9,8,10,10,11,9,11,10,10,12,6,11,10,8,10,12,10,11,8,10,9,10,10,10,8,12,9,10,11,11,11,11,9,10,7,12,7,11,7,8,11,10,10,11,11,9,9,7,8,12,10,10,11,9,12,10,10,11,11,11,11,11,10,11,12,8,8,7,10,10,11,11,11,11,10,10,10,9,9,7,11,11,9,6,7,11,7,10,10,9,10,9,11,10,8,8,12,10,9,8,11,10,9,9,9,10,10,11,10,9,9,11,10,6,10,10,10,9,8,8,6,10,10,10,12,12,9,10,9,12,8,10,10,11,11,9,6,8,10,9,9,11,9,8,9,9,8,10,8,8,9,12,12,8,11,10,11,11,10,10,8,6,10,9,9,11,9,8,10,11,10,10,11,10,10,6,10,9,8,10,9,8,12,8,6,9,10,12,10,11,11,10,11,11,10,11,11,10,11,10,8,10,11,9,10,12,8,8,8,11,8,8,12,11,10,8,12,10,9,11,11,11,10,10,10,10,11,11,10,9,9,10,12,11,8,10,10,11,8,9,10,12,9,9,9,10,11,10,10,11,10,11,7,12,9,9,10,7,12,11,12,8,12,11,11,9,8,8,12,11,9,6,8,8,12,8,10,6,11,9,11,10,11,9,9,11,12,8,11,8,11,10,8,11,11,11,11,11,11,9,8,11,11,11,12,11,11,9,7,7,10,9,8,11,12,10,9,11,8,10,12,12,10,8,8,11,12,11,10,8,10,8,11,11,10,10,12,11,10,9,7,9,10,11,9,11,9,9,12,10,10,11,10,9,10,11,10,9,11,9,9,9,9,10,11,12,9,9,10,10,10,11,11,10,9,11,11,11,8,10,11,9,11,8,9,10,9,10,9,11,11,9,8,11,12,10,11,10,12,10,9,11,10,10,11,8,8,9,9,9,9,8,11,9,7,11,11,10,10,12,11,9,9,11,10,10,10,9,11,9,9,9,9,10,10,12,9,9,10,9,8,11,12,9,11,9,10,9,10,9,9,9,10,11,9,10,9,11,11,9,11,10,9,11,11,9,11,12,11,9,11,9,11,11,11,9,10,8,10,9,10,8,11,10,10,8,9,9,10,11,7,11,11,9,10,11,9,10,9,9,12,10,8,10,9,10,11,11,11,12,10,10,11,10,8,10,9,11,9,10,10,10,11,10,11,10,10,9,11,10,9,9,9,11,9,10,10,7,9,9,10,10,11,9,11,8,9,8,11,10,9,11,8,11,11,11,10,9,10,9,10,10,10,11,12,10,11,10,8,10,10,9,11,10,11,12,10,9,10,7,11,8,11,11,11,9,10,10,9,11,10,11,10,8,11,10,7,11,11,9,10,11,10,10,8,10,11,9,11,10,11,10,10,11,11,7,8,10,10,8,9,11,12,11,10,10,10,9,8,10,10,12,9,10,12,10,7,11,9,12,7,10,6,9,11,8,12,12,7,8,11,8,10,10,9,10,8,9,9,10,9,10,10,10,9,8,10,11,11,10,8,10,9,11,10,11,11,9,11,7,11,8,10,12,12,9,11,10,11,11,12,10,10,10,11,10,11,7,10,11,7,9,11,10,10,10,8,11,11,9,9,10,11,10,10,9,12,11,10,10,10,11,9,9,11,10,11,10,10,6,8,11,10,10,10,11,10,12,11,9,11,11,9,10,10,6,10,10,10,12,12,11,10,10,10,11,6,9,11,8,11,10,9,10,5,10,11,7,10,9,9,10,12,9,11,7,9,11,11,8,10,7,9,10,7,7,9,11,10,12,10,8,9,11,8,11,11,9,9,12,9,11,9,11,10,12,12,12,8,11,12,10,8,10,10,9,11,8,10,9,8,10,8,10,9,11,10,9,10,9,10,10,12,10,10,11,9,10,8,8,11,10,11,9,11,9,11,10,12,8,11,9,9,12,12,10,10,8,11,12,10,11,11,10,10,11,7,9,10,10
SCHOOL,val,10,11,10,7,10,11,9,9,9,11,9,12,10,7,10,11,7,11,9,9,9,11,10,11,11,11,10,12,11,8,9,8,7,10,10,11,11,12,10,10,11,9,11,10,11,9,10,11,10,10
SCHOOLS,test,7,11,7,11,9,10,10,8,8,9,9,9,7,8,10,10,9,10,10,7,10,7,10,8,10,9,7,10,9,10,7,9,9,9,9,9,9,6,10,8,10,7,6,6,9,10,10,6,10,9
